Ap,Bp,Cp,Rp,Irradiance,Scintillation Index,Simulated Optical Channel State,Al,Cl,Rl,Source Initial Position,Wp,Wl,Attenuation Factor,G1,G2,G3,G4
-0.006938492,0.711054104,-0.000493951,0.717831596,1.567329181,1.329868813,-0.715070452,0.921043602,1.411391306,0.682112137,-0.069291113,1.074373064,1.297112454,-1.34900934,0.883293783,0.867289968,0.867289968,1.209162423
-1.422957227,0.000994084,-0.706138123,1.353299159,-0.860326488,0.992830528,0.753465011,0.044278409,-1.412803404,-1.367195771,0.338143889,-0.327614039,-0.484209442,0.368063053,0.799647907,0.422460009,0.422460009,2.904759507
-0.714947859,1.421114123,-1.411782294,0.219762425,-0.513518536,-0.018284327,0.609491234,-1.237365849,-0.000706049,-0.086378328,0.202332222,-0.945639504,-0.928021616,-0.919741242,0.810062295,0.600618763,0.600618763,2.172098311
-1.422957227,-0.709065936,-0.706138123,-0.008662402,1.567329181,-0.271063041,0.724670486,-0.80768379,0.705342629,0.425948649,-1.019972784,1.427188402,0.114307045,0.88318477,0.883619505,0.867512392,0.867512392,1.209297394
0.701070876,1.421114123,0.705150221,0.614782802,1.567329181,1.414128384,-0.945428956,-0.965257559,1.411391306,1.450602602,-1.427407786,0.364104565,-0.879822558,0.88318477,0.883619505,0.867512392,0.867512392,1.209297394
-0.714947859,1.421114123,-1.411782294,1.696795139,0.526905323,1.329868813,0.724670198,-0.247317137,1.411391306,-0.257153987,0.202332222,-1.931897339,0.588855217,-0.147058665,1.113866725,1.079859853,1.079859853,1.884136446
-1.422957227,0.000994084,0.705150221,-0.819312915,-1.207134441,-1.029399182,0.695875673,0.080511225,-0.000706049,0.852887796,1.28882556,0.321014697,0.105618652,-0.919741242,0.912010467,0.22273403,0.22273403,4.913891254
-0.006938492,0.000994084,-1.411782294,-0.065339239,0.873713275,0.824311385,-1.434940489,-1.280132312,-0.000706049,1.535990432,-0.95206695,-1.716963872,0.362137719,-0.748034002,1.07995623,1.078240947,1.078240947,1.646228357
1.409080243,-0.709065936,1.410794393,-0.21991243,0.526905323,-0.439582183,0.609491234,0.274114953,-1.412803404,-1.196420112,1.085108059,0.796080479,-1.533993348,-1.177302101,1.11384303,1.079817267,1.079817267,1.884336677
-1.422957227,0.711054104,1.410794393,1.731144737,1.567329181,1.414128384,0.638285759,-1.62826348,-1.412803404,-0.854868794,0.609767224,1.397486266,0.132733678,0.539770292,0.883540615,0.867458853,0.867458853,1.209267663
-0.714947859,-1.419125955,1.410794393,1.542221948,-0.513518536,0.740051814,1.588514876,1.142223001,-1.412803404,0.511336478,1.28882556,-0.186031954,-0.371130262,-0.318765904,0.809938398,0.600477401,0.600477401,2.171612369
-1.422957227,0.711054104,0.705150221,-1.284749968,0.873713275,-1.366437467,-0.743864977,0.24360321,-1.412803404,0.340560819,-1.427407786,-0.917921116,0.236462922,-0.833887622,1.079954901,1.078235739,1.078235739,1.646240533
-1.422957227,-1.419125955,0.705150221,-0.510166533,-1.207134441,-0.860880039,1.386951185,-0.482999342,0.705342629,1.706766091,-1.563219453,1.235864122,1.167891336,0.282209433,0.911665785,0.221558378,0.221558378,4.917691628
-1.422957227,-0.709065936,-0.706138123,-1.265857689,1.567329181,-1.282177896,-1.204581985,-1.056666851,1.411391306,-1.367195771,-0.476726115,-0.516792625,-1.622517774,-0.833887622,0.883328178,0.867313627,0.867313627,1.209178233
1.409080243,0.711054104,-1.411782294,0.460209611,1.567329181,-0.018284327,1.271771933,1.630625489,0.705342629,-1.367195771,-1.155784451,-0.827222249,-1.863669331,0.711477531,0.883578831,0.867484814,0.867484814,1.209282287
-1.422957227,1.421114123,-0.000493951,-0.857097473,-0.166710583,-0.945139611,-0.052789465,0.311808588,-0.706754726,0.511336478,-0.612537782,-1.274353607,0.740829609,-0.147058665,0.985563115,0.84048059,0.84048059,2.202108401
-0.714947859,-0.709065936,-0.000493951,0.015382317,1.220521228,0.824311385,-1.290966424,0.415995598,-0.706754726,0.340560819,-1.087878617,-1.482011111,0.499101774,-0.490473144,0.842860134,0.838607616,0.838607616,1.21588371
-0.006938492,0.000994084,1.410794393,-1.056325141,0.526905323,-1.282177896,1.012618616,-0.424805305,0.705342629,1.621378261,-0.001385279,0.276489799,0.2614428,1.226599249,1.11392563,1.079968176,1.079968176,1.883566574
-0.714947859,-0.709065936,-0.000493951,-0.413987658,-1.553942394,-0.523841754,0.206363852,-0.076713877,-0.706754726,0.596724308,-0.408820281,-0.336288376,-0.715168927,0.368063053,0.993103101,-0.142890414,-0.142890414,5.033911188
0.701070876,0.000994084,-0.706138123,-0.309221384,-0.166710583,0.403013529,-1.434940489,-1.161339197,0.705342629,1.706766091,-1.359501952,0.793627877,-1.885605042,-1.177302101,0.985511925,0.840460247,0.840460247,2.202207932
-0.006938492,-0.709065936,0.705150221,0.889579586,-0.166710583,0.740051814,0.407927543,-1.674179673,0.705342629,-0.769480964,-1.563219453,-0.05885792,0.246756896,-1.606570199,0.985504732,0.840457599,0.840457599,2.202221579
-0.006938492,-0.709065936,0.705150221,0.185412827,1.220521228,-0.355322612,1.674899315,0.914030471,0.705342629,1.365214773,0.134426388,-0.213173204,-2.270740711,-1.692423818,0.842829881,0.838590107,0.838590107,1.215923846
-0.006938492,0.000994084,0.705150221,-1.441384135,0.18009737,-1.61921618,0.782260112,0.400219428,1.411391306,-0.171766158,-0.20510278,-1.738023105,-0.20774027,0.368063053,1.158745302,1.075904942,1.075904942,2.251312579
1.409080243,-1.419125955,1.410794393,-0.776375917,-1.207134441,-0.355322612,-1.521324928,0.004449402,-1.412803404,0.16978516,0.473955557,-0.783842356,0.768043125,1.655867347,0.911404298,0.220458023,0.220458023,4.919445771
-0.714947859,0.711054104,1.410794393,-0.972168626,-0.513518536,-1.197918324,0.926234177,0.963397287,1.411391306,0.084397331,0.202332222,0.103658747,1.341824642,-0.147058665,0.809901246,0.6004335,0.6004335,2.171450337
1.409080243,0.000994084,-1.411782294,2.624234286,1.220521228,1.582647527,1.617309401,0.927220794,-1.412803404,-1.111032282,1.356731394,-0.433520665,0.049427268,-0.662180383,0.842853164,0.83860375,0.83860375,1.215894837
-0.714947859,-0.709065936,1.410794393,-0.03270712,0.873713275,0.824311385,-1.377350863,-1.638563115,-0.000706049,1.450602602,1.424637228,1.284397133,0.612631013,-0.232912285,1.079966269,1.078281149,1.078281149,1.646132475
-0.006938492,-0.709065936,-0.706138123,0.30563642,0.18009737,-0.271063041,1.703694128,-0.585513538,0.705342629,-0.769480964,-1.631125287,-1.848938869,-0.695075836,-0.490473144,1.158590633,1.075778084,1.075778084,2.251358495
-1.422957227,-0.709065936,0.705150221,-0.185562832,0.18009737,0.065975244,-0.628685725,1.717333639,0.705342629,-1.367195771,1.628354729,-0.184438357,1.807561497,-1.005594861,1.158533544,1.075730742,1.075730742,2.251371421
0.701070876,-1.419125955,0.705150221,1.456347953,-0.860326488,0.824311385,1.24297712,1.408258748,-0.706754726,1.109051284,1.085108059,0.113892418,1.168653801,0.711477531,0.799555087,0.422304134,0.422304134,2.904071295
-1.422957227,-0.709065936,-0.706138123,-0.690501922,-1.207134441,-0.776620468,0.033594974,1.20912777,0.705342629,-0.257153987,-0.612537782,-0.730276889,-1.264706437,0.539770292,0.911602661,0.221322236,0.221322236,4.918277239
-1.422957227,-1.419125955,-0.000493951,1.181551169,0.18009737,1.16134967,0.206363564,-0.561613815,-0.706754726,-1.111032282,-0.680443616,0.111297427,-0.233182438,0.368063053,1.158745302,1.075904942,1.075904942,2.251312578
1.409080243,0.711054104,-0.000493951,0.178542907,0.873713275,0.403013529,-0.398327221,-0.260648802,-0.706754726,1.279826943,0.473955557,1.673957055,0.397778638,-1.434862959,1.079948651,1.078211695,1.078211695,1.646295837
1.409080243,-1.419125955,-0.000493951,-1.269292649,1.220521228,-1.282177896,-1.233376798,0.091330744,-1.412803404,0.767499966,0.677673058,-1.061144239,-1.010964657,-1.520716579,0.842831074,0.83859083,0.83859083,1.215922621
-1.422957227,0.000994084,-0.000493951,0.087516473,-1.553942394,-0.102543898,0.494311982,-1.367631711,1.411391306,0.084397331,-1.427407786,-0.355589022,-0.297072732,-1.434862959,0.99310114,-0.142705682,-0.142705682,5.038742211
-1.422957227,-0.709065936,-0.706138123,-0.745461279,-1.553942394,-1.029399182,1.185387494,-0.177865534,-0.000706049,-0.854868794,-0.137196946,-1.43302371,0.480953245,-1.692423818,0.993101185,-0.142698003,-0.142698003,5.038931293
1.409080243,0.000994084,-0.706138123,0.786530792,-1.207134441,0.655792243,0.350337917,-1.139512189,-0.706754726,-1.367195771,1.220919727,0.732557493,-0.58417107,-0.061205045,0.911759685,0.221893411,0.221893411,4.916733151
-1.422957227,1.421114123,-0.000493951,0.044579475,-1.553942394,0.318753958,-0.542301286,1.31614617,-0.000706049,-1.4525836,-1.155784451,-1.218155974,1.645032873,-0.662180383,0.993101054,-0.142771323,-0.142771323,5.037097467
0.701070876,0.000994084,1.410794393,0.288461621,1.220521228,1.498387955,-1.492530403,1.387903012,-0.000706049,0.340560819,-0.137196946,-0.867287963,-1.042262117,1.655867347,0.842962124,0.838642413,0.838642413,1.215479893
-0.714947859,0.000994084,1.410794393,-0.334983583,-1.207134441,-0.439582183,0.206363852,-0.150976463,0.705342629,0.767499966,-1.019972784,1.4335824,2.25849635,-0.061205045,0.911759685,0.221893411,0.221893411,4.916733151
1.409080243,-0.709065936,-0.000493951,-1.234943051,1.220521228,-1.366437467,-0.081584278,-0.986950564,-0.706754726,-0.854868794,-0.544631948,0.828865822,1.025968706,-0.318765904,0.842867652,0.838611646,0.838611646,1.215870166
-1.422957227,0.000994084,-1.411782294,-1.216050772,0.873713275,-1.450697038,1.559720063,1.042178027,-1.412803404,-0.684093135,-0.612537782,-0.764180095,0.316862408,0.282209433,1.079979379,1.078336005,1.078336005,1.645996667
0.701070876,1.421114123,-0.706138123,-1.190288573,0.873713275,-1.282177896,-0.398327221,0.543780781,-0.706754726,0.425948649,0.677673058,1.023658371,1.27215484,0.96903839,1.080000132,1.07842969,1.07842969,1.645750832
1.409080243,1.421114123,-1.411782294,1.061327576,1.567329181,0.403013529,1.473335624,-0.419369687,-0.706754726,1.365214773,-0.680443616,-0.666468396,1.912647193,1.312452869,0.883731764,0.867588238,0.867588238,1.209336827
-0.714947859,0.000994084,1.410794393,-0.231934789,-0.513518536,-0.186803469,-0.19676353,0.725577183,-0.000706049,-0.684093135,-0.476726115,0.105270285,0.833772674,0.282209433,0.809811784,0.600323679,0.600323679,2.171015684
1.409080243,-1.419125955,0.705150221,-1.200593453,0.526905323,-1.113658753,-1.521324928,0.228096431,-0.706754726,-0.427929646,0.881390558,1.848552953,1.739723137,-1.005594861,1.113845597,1.079821823,1.079821823,1.884316423
-0.714947859,1.421114123,-1.411782294,1.215900767,0.526905323,0.4872731,1.559720063,-1.273924553,-0.706754726,1.365214773,1.560448895,2.275005013,-1.789328333,0.110502194,1.113875489,1.079875839,1.079875839,1.884056276
-0.006938492,-1.419125955,0.705150221,1.147201571,1.567329181,0.740051814,0.868644551,-1.645467617,-0.000706049,-1.4525836,-1.359501952,-0.448657164,0.48450371,-0.833887622,0.883328178,0.867313627,0.867313627,1.209178233
-0.714947859,0.711054104,0.705150221,-0.647564925,-1.207134441,-0.860880039,0.66708086,-0.375333736,0.705342629,-1.025644453,-0.680443616,-0.031944225,-0.451556969,1.226599249,0.911467069,0.220762587,0.220762587,4.919248053
-1.422957227,-1.419125955,1.410794393,-0.802138116,1.567329181,-0.692360897,-0.801454603,0.299865805,-0.000706049,1.194439114,-0.340914447,1.046400902,0.084779748,-0.748034002,0.883336382,0.867319265,0.867319265,1.20918195
-1.422957227,0.711054104,0.705150221,1.026977978,-0.860326488,0.318753958,1.617309689,-0.005178378,1.411391306,-0.427929646,-0.408820281,0.611090641,-1.056373356,-1.091448481,0.801821572,0.425357066,0.425357066,2.910039529
-0.714947859,0.711054104,-1.411782294,-0.422575058,1.220521228,-0.523841754,0.177569039,-0.098133786,-0.706754726,1.023663455,0.677673058,-0.236710265,0.118294328,-0.318765904,0.842867652,0.838611646,0.838611646,1.215870166
1.409080243,0.711054104,1.410794393,-1.143916616,1.220521228,-1.366437467,1.127797868,-0.882744686,-1.412803404,0.938275625,1.424637228,-0.212954622,1.801693295,0.196355813,0.842892028,0.838623462,0.838623462,1.215812291
-0.006938492,0.000994084,0.705150221,-1.424552832,-0.166710583,-1.61921618,1.674899315,-0.887969104,1.411391306,-1.196420112,0.54186139,-0.792480986,0.198015152,-1.606570199,0.985504732,0.840457599,0.840457599,2.202221579
1.409080243,0.711054104,-0.000493951,0.528908807,-0.513518536,0.065975244,1.156592681,-1.393254618,-0.706754726,-0.427929646,-1.087878617,-2.293297792,1.552378116,-0.404619524,0.809957004,0.600499084,0.600499084,2.171690254
1.409080243,1.421114123,-1.411782294,0.580433204,-1.207134441,0.4872731,0.292748291,0.172568659,1.411391306,1.450602602,0.677673058,-0.159679864,0.154808658,0.96903839,0.911512493,0.22096097,0.22096097,4.918982886
1.409080243,1.421114123,1.410794393,0.339986018,-1.207134441,0.4872731,-0.225558343,0.912348136,0.705342629,-0.513317476,-1.495313619,-1.209899175,0.510016816,-1.091448481,0.912052919,0.222871532,0.222871532,4.91338636
0.701070876,0.711054104,-0.000493951,-0.90690439,-1.207134441,-0.860880039,-0.715070164,0.063072487,1.411391306,-1.281807941,0.270238056,-0.231585004,1.45291782,-0.833887622,0.9119873,0.22265855,0.22265855,4.914164641
1.409080243,-0.709065936,-0.000493951,-1.355166644,0.873713275,-1.534956609,0.66708086,0.989413412,1.411391306,1.621378261,1.28882556,2.487966574,-1.192394347,-0.232912285,1.079966269,1.078281149,1.078281149,1.646132475
-0.714947859,0.711054104,-0.000493951,0.13904087,-1.553942394,-0.102543898,0.638286047,1.612128428,-0.706754726,0.596724308,-0.544631948,0.03250524,-0.978628985,0.282209433,0.993102783,-0.14288083,-0.14288083,5.034181434
1.409080243,-1.419125955,0.705150221,2.469661095,-0.860326488,1.666907098,1.271771645,0.940516284,-0.000706049,-1.537971429,0.270238056,1.520905309,0.769517257,0.110502194,0.799723273,0.422580644,0.422580644,2.905246998
1.409080243,0.711054104,-0.000493951,-0.324678704,-0.513518536,0.150234816,-1.118197546,-1.448733892,-0.706754726,1.535990432,-0.95206695,-1.121991505,-0.922154086,1.140745629,0.809658958,0.600115033,0.600115033,2.170044834
-0.714947859,0.000994084,-1.411782294,0.254112023,0.526905323,-0.186803469,1.24297712,1.680106404,-0.000706049,0.938275625,-1.631125287,1.284927496,0.126572144,-0.748034002,1.113850541,1.079830641,1.079830641,1.884276325
-0.714947859,0.711054104,-0.000493951,1.009803179,0.18009737,1.582647527,-0.571096387,-0.332789759,-0.706754726,0.596724308,1.153013893,-1.689758081,-1.227414606,0.110502194,1.15869116,1.075860692,1.075860692,2.251329789
1.409080243,-0.709065936,-1.411782294,0.614782802,0.526905323,1.245609242,-0.772660078,0.991843205,0.705342629,0.25517299,1.153013893,-0.284020248,-0.992622291,1.655867347,1.113950507,1.080013956,1.080013956,1.883316695
0.701070876,0.711054104,-0.706138123,-1.431594499,0.526905323,-1.61921618,1.300566746,-1.237494764,1.411391306,0.425948649,0.677673058,0.291593564,1.567395542,0.368063053,1.113885298,1.079893823,1.079893823,1.883963824
-0.006938492,0.000994084,-1.411782294,-1.052890181,-0.166710583,-1.113658753,-0.398327221,0.487503161,-0.706754726,-0.684093135,1.220919727,0.623790352,0.305121093,-0.404619524,0.985545819,0.840473631,0.840473631,2.202142888
-1.422957227,1.421114123,0.705150221,0.065189234,0.873713275,-0.018284327,0.206363852,1.037868789,0.705342629,0.938275625,-1.631125287,-0.127010479,-1.124709912,0.110502194,1.079974788,1.078316266,1.078316266,1.646046568
-1.422957227,-0.709065936,-0.706138123,-1.216050772,-0.513518536,-1.197918324,-1.233376798,-0.594013831,-0.706754726,-0.513317476,0.881390558,-1.093254468,0.284902099,-0.147058665,0.809901246,0.6004335,0.6004335,2.171450337
0.701070876,0.000994084,-0.000493951,-0.645847445,0.873713275,-0.692360897,-0.110379091,0.615904948,-1.412803404,1.023663455,-1.291596118,-1.229878035,0.004340191,0.539770292,1.079986561,1.078368162,1.078368162,1.645912927
0.701070876,0.000994084,-0.000493951,0.109843711,0.526905323,0.318753958,-0.398327221,-0.703493491,-0.000706049,1.109051284,0.406049723,-0.730074925,0.332239738,-1.091448481,1.113844238,1.079819409,1.079819409,1.884327193
-0.006938492,0.711054104,-0.706138123,0.236937224,-0.166710583,-0.102543898,0.897439364,1.692032744,-1.412803404,-0.342541817,-0.137196946,-1.029651658,0.788454894,0.282209433,0.985598672,0.840495063,0.840495063,2.202035723
-0.714947859,-0.709065936,1.410794393,-0.443184817,1.220521228,-0.692360897,0.782260112,-0.27185427,-1.412803404,0.16978516,1.017202226,-0.585766703,0.566239305,-0.232912285,0.84287157,0.838613684,0.838613684,1.215862401
-0.006938492,1.421114123,-0.000493951,0.958278782,0.526905323,0.740051814,0.523106795,0.426768106,0.705342629,1.621378261,1.28882556,-0.96041571,-0.846043733,1.484160108,1.113940153,1.079994929,1.079994929,1.883420728
-0.714947859,0.711054104,0.705150221,-0.666457204,0.526905323,-0.945139611,1.070208242,-0.289422824,0.705342629,0.682112137,-0.069291113,1.251122469,-0.894275976,-0.490473144,1.113856716,1.079841731,1.079841731,1.884224394
1.409080243,0.000994084,1.410794393,2.04029112,0.873713275,1.414128384,1.099002767,-1.364289093,0.705342629,0.340560819,-0.20510278,0.270575644,-1.405837061,-1.34900934,1.079949199,1.078213775,1.078213775,1.646291117
-1.422957227,-0.709065936,-0.706138123,1.456347953,1.567329181,0.908570957,1.070208242,0.914783294,-0.706754726,0.084397331,0.745578891,0.284244236,0.675186541,-1.434862959,0.883290546,0.867287739,0.867287739,1.209160916
0.701070876,-0.709065936,1.410794393,-0.109993716,-1.553942394,0.150234816,-0.599890912,-0.92610231,-1.412803404,-0.940256623,1.424637228,-0.84791162,-0.339776066,-0.919741242,0.993101018,-0.142744267,-0.142744267,5.037782206
1.409080243,0.711054104,-0.000493951,-1.532067074,0.526905323,-1.703475752,-0.801454603,1.323350805,0.705342629,0.084397331,1.017202226,0.277531135,1.701945115,0.453916672,1.113888798,1.079900258,1.079900258,1.883930269
0.701070876,-0.709065936,-1.411782294,-1.030562943,-0.513518536,-1.197918324,0.407927543,-0.217449103,-0.000706049,-0.257153987,0.813484725,0.324131149,-1.493548068,-1.434862959,0.81013478,0.600698852,0.600698852,2.172354433
-1.422957227,-0.709065936,1.410794393,-0.73000396,-1.553942394,-0.945139611,0.695875673,0.680494542,-1.412803404,-0.086378328,-0.069291113,-0.945816024,1.030407247,-0.404619524,0.993101238,-0.14280084,-0.14280084,5.036337099
-0.714947859,0.711054104,-0.706138123,-1.178266214,-1.207134441,-1.282177896,-0.283147969,-1.425238499,0.705342629,0.16978516,1.424637228,-1.201129137,0.972641994,-1.091448481,0.912052919,0.222871532,0.222871532,4.91338636
-1.422957227,0.000994084,-0.706138123,-0.238804709,-0.513518536,-0.271063041,0.004800161,-0.545394576,0.705342629,-1.111032282,-0.95206695,-1.953338739,-0.65555542,1.312452869,0.809632713,0.600075202,0.600075202,2.169834583
-1.422957227,-1.419125955,0.705150221,0.443034812,-0.860326488,-0.018284327,1.214182307,1.394753719,1.411391306,-0.257153987,1.153013893,0.878665675,-1.17181596,1.484160108,0.799377496,0.421973225,0.421973225,2.902359873
-1.422957227,-0.709065936,0.705150221,1.095677174,1.220521228,0.571532672,1.127797868,-1.245954867,-1.412803404,0.852887796,0.473955557,-1.022573152,-1.206812987,0.368063053,0.842900314,0.838626919,0.838626919,1.215786407
-1.422957227,-0.709065936,-0.706138123,1.954417125,-0.860326488,1.329868813,1.099002767,-1.098854027,-0.000706049,-0.342541817,0.134426388,0.04546819,0.66300003,0.539770292,0.799600364,0.422381313,0.422381313,2.904420775
1.409080243,0.711054104,-0.000493951,0.408685214,0.873713275,1.414128384,-1.233377086,0.674813175,-1.412803404,-1.025644453,0.54186139,0.082155718,0.928307573,-1.177302101,1.07995065,1.078219303,1.078219303,1.64627851
-0.006938492,1.421114123,-1.411782294,-0.396812859,0.526905323,-0.271063041,-0.48471166,1.70349566,1.411391306,-1.281807941,-1.631125287,0.090331158,-1.613236901,-1.34900934,1.113841077,1.079813813,1.079813813,1.884351811
-0.714947859,-0.709065936,-0.706138123,0.408685214,1.220521228,-0.018284327,1.099003055,-1.217711911,0.705342629,-0.257153987,0.949296392,-0.645396249,0.173463722,1.655867347,0.842962124,0.838642413,0.838642413,1.215479893
0.701070876,-1.419125955,-0.706138123,0.14075835,-1.553942394,1.245609242,-1.492530403,-1.472012372,-0.706754726,1.194439114,-1.563219453,-0.229982275,0.308978941,-0.576326763,0.993101096,-0.142780979,-0.142780979,5.036850396
1.409080243,-0.709065936,-1.411782294,-1.125024337,0.526905323,-1.282177896,0.292748291,0.140264982,-0.706754726,-0.598705305,-1.631125287,-0.311242096,-1.028056527,1.570013727,1.113945261,1.080004322,1.080004322,1.88336939
1.409080243,-1.419125955,-0.000493951,-1.532067074,-0.513518536,-1.703475752,-0.657480538,0.90467004,-0.706754726,0.852887796,0.745578891,1.359565531,0.123636179,-0.232912285,0.809919785,0.600455512,0.600455512,2.171532334
0.701070876,-1.419125955,-1.411782294,-0.225064869,-0.860326488,0.740051814,-1.63650418,0.227304871,-0.706754726,1.194439114,-0.001385279,-1.167853718,-1.394628364,-0.061205045,0.799775847,0.422662318,0.422662318,2.905557319
0.701070876,-0.709065936,1.410794393,-0.498144174,1.567329181,-0.523841754,-0.110379091,-0.398370795,1.411391306,0.084397331,1.28882556,-0.209366233,1.007945695,-0.490473144,0.883365165,0.867339025,0.867339025,1.209194822
1.409080243,0.711054104,1.410794393,-0.467229535,-0.860326488,-0.860880039,1.617309689,1.299882171,-1.412803404,0.25517299,0.745578891,1.073948583,0.029202441,-1.177302101,0.801841431,0.425385143,0.425385143,2.910115833
-1.422957227,1.421114123,-0.706138123,-1.066630021,1.567329181,-1.029399182,-0.945428668,-0.135397092,-1.412803404,-1.111032282,0.881390558,0.423034824,-0.864542911,-1.091448481,0.883307785,0.867299604,0.867299604,1.209168904
-1.422957227,0.000994084,-0.000493951,-1.262422729,-1.207134441,-1.366437467,-0.455916847,0.232429694,-0.706754726,-1.4525836,-1.427407786,-1.099291808,-0.79535437,0.88318477,0.911529043,0.221030049,0.221030049,4.918868599
1.409080243,-1.419125955,-0.000493951,-0.954993827,1.567329181,-0.945139611,-0.628685725,0.970383764,-1.412803404,1.365214773,-0.273008614,0.798335327,-0.647895926,-1.520716579,0.883288026,0.867286004,0.867286004,1.209159741
1.409080243,-0.709065936,1.410794393,-0.575430769,-0.166710583,-0.355322612,-0.859044229,0.501837761,-1.412803404,-0.940256623,-0.544631948,-2.726869863,0.658114665,-0.232912285,0.985557014,0.840478128,0.840478128,2.202120644
0.701070876,-0.709065936,1.410794393,-0.831335274,-1.207134441,-0.439582183,-1.550119741,-0.146327801,0.705342629,-0.342541817,0.881390558,-0.498522505,-0.51236059,-0.919741242,0.912010467,0.22273403,0.22273403,4.913891254
-1.422957227,0.711054104,1.410794393,-0.029272161,1.220521228,-0.355322612,0.95502899,0.081683023,0.705342629,1.194439114,1.017202226,1.579628053,-0.105564126,-1.005594861,0.842841428,0.838597,0.838597,1.215910878
1.409080243,0.000994084,0.705150221,0.597608003,1.220521228,1.666907098,-1.204582273,-1.125258974,-0.000706049,-0.854868794,0.881390558,0.501096633,-1.296020182,-1.26315572,0.842835039,0.838593214,0.838593214,1.215918368
0.701070876,-1.419125955,-0.000493951,-0.38650798,-1.207134441,-0.271063041,-0.455916847,-1.620105207,1.411391306,-1.623359259,1.424637228,0.796778801,-1.385842154,-1.177302101,0.912071716,0.2229321,0.2229321,4.913161348
-1.422957227,0.711054104,0.705150221,-0.893164551,-1.207134441,-0.776620468,-0.945428668,-0.388327882,-0.000706049,1.621378261,1.492543061,-0.09543051,-1.485954094,1.140745629,0.911481524,0.220827292,0.220827292,4.919172385
-0.006938492,0.000994084,-0.000493951,1.130026772,1.220521228,0.4872731,1.415745998,0.779282594,-1.412803404,0.425948649,0.677673058,-0.385177543,-0.538982044,0.110502194,0.842887877,0.83862161,0.83862161,1.215823925
-1.422957227,-1.419125955,1.410794393,0.032557116,1.220521228,-0.018284327,0.119979413,-1.467020583,-0.706754726,0.767499966,-0.20510278,0.700259483,-1.368929215,-0.318765904,0.842867652,0.838611646,0.838611646,1.215870166
1.409080243,0.711054104,-0.000493951,-1.356884124,0.18009737,-1.450697038,-0.916633855,0.066819505,-0.000706049,-1.196420112,-0.273008614,2.335419202,1.732907716,1.398306488,1.159011053,1.076126007,1.076126007,2.251157403
-0.714947859,0.711054104,0.705150221,-0.20960755,-1.553942394,0.655792243,-1.521324928,1.345985194,-0.706754726,1.706766091,-1.291596118,-0.272393466,-0.764568301,1.312452869,0.993108575,-0.142986541,-0.142986541,5.031000171
-1.422957227,1.421114123,-1.411782294,-0.407117739,-1.553942394,-0.439582183,-0.052789465,1.663472831,-1.412803404,-0.171766158,1.628354729,1.447771431,-1.382971118,1.226599249,0.993107929,-0.142978455,-0.142978455,5.031261268
1.409080243,-0.709065936,1.410794393,1.198725968,-1.207134441,1.666907098,-0.398327509,1.33598995,0.705342629,-1.025644453,-1.087878617,-0.545639168,-0.116473353,-0.748034002,0.911963164,0.22257954,0.22257954,4.914447702
0.701070876,-0.709065936,-0.000493951,-0.194150231,0.18009737,0.655792243,-1.492530115,1.132851008,-0.706754726,0.767499966,-1.155784451,-0.435464014,0.163496909,0.282209433,1.158726513,1.075889599,1.075889599,2.251318637
-0.006938492,1.421114123,0.705150221,-1.145634096,0.873713275,-1.282177896,0.062389787,1.175700622,0.705342629,-0.769480964,-0.544631948,0.654687772,-0.221253325,0.88318477,1.079997254,1.078416587,1.078416587,1.645785503
1.409080243,-1.419125955,1.410794393,0.769355993,0.18009737,0.992830528,-0.225558631,-1.70149388,1.411391306,0.852887796,-0.408820281,-0.911525548,0.30834587,-0.147058665,1.15864366,1.07582175,1.07582175,2.251344049
1.409080243,0.711054104,1.410794393,-0.819312915,0.526905323,-0.608101326,-1.118197546,-0.032987302,1.411391306,0.852887796,-1.155784451,0.948748809,-0.489792767,0.368063053,1.113885298,1.079893823,1.079893823,1.883963824
0.701070876,1.421114123,-0.706138123,0.769355993,0.18009737,0.824311385,0.033594974,1.058501395,-0.000706049,0.596724308,0.745578891,-1.699493843,-0.542486731,0.88318477,1.158866547,1.07600547,1.07600547,2.251247065
0.701070876,0.000994084,-0.000493951,-0.91033935,-1.553942394,-0.608101326,-1.492530115,0.916406468,-0.000706049,1.365214773,-1.427407786,-2.44335198,-0.184081658,1.398306488,0.99310925,-0.142994518,-0.142994518,5.030739291
-0.006938492,1.421114123,-0.706138123,0.018817277,-0.513518536,0.655792243,-1.089402733,1.165370905,1.411391306,-0.769480964,-1.087878617,-0.161968873,-1.144067363,1.655867347,0.80958393,0.599996831,0.599996831,2.169396454
-0.006938492,0.000994084,-0.000493951,2.057465919,-0.166710583,1.498387955,0.983823515,0.553977359,0.705342629,-0.427929646,0.54186139,0.33005161,1.137602562,-0.576326763,0.985535962,0.840469699,0.840469699,2.202162201
-0.006938492,0.711054104,-1.411782294,-0.257696987,-0.166710583,0.234494387,-1.089402733,-0.908256644,-1.412803404,-1.025644453,-1.427407786,1.284756933,0.03168193,-0.061205045,0.985569552,0.840483195,0.840483195,2.202095402
-0.714947859,0.000994084,-0.706138123,-1.052890181,0.873713275,-1.197918324,0.206363852,1.553412881,-0.000706049,-0.257153987,-1.563219453,0.119029197,-2.421981515,1.655867347,1.080026329,1.078549115,1.078549115,1.645432995
